Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,anom_iso,anom_db,anom_lof,anom_zscore,anom_iqr,ma_anomaly,anom_domain,Anomaly,flag_count
2022-04-01,-0.5730876922607422,27.45250076054746,26.22544498544126,27.33169189686008,517235000,-2.103627730922053,0.9263001814942478,False,False,False,False,False,False,False,False,0
2022-04-04,0.6469764709472656,27.51440386654613,26.570899159220595,26.68571700094649,397120000,2.4258821215615844,0.90249037086057,False,False,False,False,False,False,False,False,0
2022-04-05,-1.4267425537109375,27.275779141436164,25.779150145109146,27.21088144403923,436615000,-5.222964919210382,0.9816329475930591,False,False,False,False,False,False,False,False,0
2022-04-06,-1.5215892791748047,25.25997215074376,23.96502515298765,24.89455197569633,703833000,-5.877137011639255,1.2551799556277303,False,False,False,False,False,False,False,False,0
2022-04-07,-0.19868469238280895,24.68288736044798,23.44085601511471,24.402331794404898,557992000,-0.8153379463389676,1.5178690286183685,False,False,False,False,False,False,False,False,0
2022-04-08,-1.087276458740238,23.885153052088437,23.02551513263404,23.87916202638552,524781000,-4.4985102452011265,1.8711636215270542,False,False,False,False,False,False,False,False,0
2022-04-11,-1.200098037719723,22.28468843988748,21.62573274225981,22.17885714219664,575207000,-5.199185446045451,2.2052996236208147,False,False,False,False,False,False,False,False,0
2022-04-12,-0.4123458862304723,22.689049280091727,21.24833132346388,22.50134697156275,662258000,-1.8843786709616506,2.3074613811054676,False,False,False,False,False,False,False,False,0
2022-04-13,0.6978893280029297,22.464400538589988,21.421053859624465,21.69362263552108,516943000,3.250535492841311,2.252160666878337,False,False,False,False,False,False,False,False,0
2022-04-14,-0.9435005187988281,22.740966981123965,21.129520025596825,22.46939602341196,569097000,-4.256162352047966,2.219702643807605,False,False,False,False,False,False,False,False,0
2022-04-18,0.5241680145263707,22.05305290950582,21.045650421935058,21.16645927175718,525701000,2.4696518106825938,2.0583883772236975,False,False,False,False,False,False,False,False,0
2022-04-19,0.4143428802490199,22.337602310242648,21.28027776536861,21.68563555973596,512781000,1.9051528801103723,1.5262744835687008,False,False,False,False,False,False,False,False,0
2022-04-20,-0.7148685455322266,22.63413146320953,21.166457991779502,22.48137366262457,468974000,-3.225521896718442,1.1264654991373995,False,False,False,False,False,False,False,False,0
2022-04-21,-1.2969436645507812,22.356572366335204,19.968356706220785,21.674652421135814,656209000,-6.046918012420699,1.0848712875214075,False,False,False,False,False,False,False,False,0
2022-04-22,-0.6669445037841797,20.45358760760828,19.46914757200327,20.27087658209677,624713000,-3.309722902011114,1.03049289821332,False,False,False,False,False,False,False,False,0
2022-04-25,0.38638877868652344,19.91344324394148,19.06578748429904,19.17161876841651,641566000,1.9830955395107708,0.9753722381833717,False,False,False,False,False,False,False,False,0
2022-04-26,-1.1122360229492188,19.756693905617453,18.640462640700317,19.686804955917445,653143000,-5.597420048683654,1.1943738105981134,False,False,False,False,False,False,False,False,0
2022-04-27,-0.3724098205566406,19.136675313654155,18.261063930223024,18.56857529646152,499460000,-1.9853094220395717,1.397072224951034,False,False,False,False,False,False,False,False,0
2022-04-28,1.3648395538330078,20.00530339158863,18.460749763887293,18.936994464104156,570327000,7.423308434710596,1.289090388232027,False,False,False,False,False,False,False,False,0
2022-04-29,-1.233047485351566,20.09615635655,18.487705010179635,19.37130510686021,500435000,-6.243055326199065,1.3555224095028262,False,False,False,False,False,False,False,False,0
2022-05-02,0.984441757202152,19.543033590674664,18.361906422043727,18.511668743114942,572049000,5.3162324565080965,1.2178114547765169,False,False,False,False,False,False,False,False,0
2022-05-03,0.06888580322265625,19.79363445026666,19.10272796397,19.36930572544229,475751000,0.3532224901676928,0.8920146134239596,False,False,False,False,False,False,False,False,0
2022-05-04,0.7308444976806641,20.367725861414897,18.72133448924937,19.89148121383712,648855000,3.7343264430870216,0.664891456287571,False,False,False,False,False,False,False,False,0
2022-05-05,-1.4876461029052734,19.89347316602429,18.470728615482905,19.835566276419197,626331000,-7.327645249354431,0.6374822297347637,False,False,False,False,False,False,False,False,0
2022-05-06,-0.1687297821044922,19.481130122104307,17.96153864595354,18.70635872420325,633297000,-0.89682220823879,0.6645219342169836,False,False,False,False,False,False,False,False,0
2022-05-09,0.1407756805419922,18.226115090964225,16.80037505432512,18.00546600339944,644455000,-9.236958431554198,0.9374462983736216,False,False,False,False,False,True,False,True,1
2022-05-10,-1.2190685272216797,18.1692081694567,16.998063684586604,17.661012701780987,761474000,3.8053129960132326,1.030873573907467,False,False,False,False,False,False,False,False,0
2022-05-11,-0.9634723663330078,17.72491361626801,16.54178891271083,17.31955580309831,670167000,-5.48450791574433,1.2423777479023788,False,False,False,False,False,False,False,False,0
2022-05-12,-0.4542808532714844,16.761439365221005,15.542371423645005,16.1933393515041,708728000,-2.736023590727976,1.3911513827102109,False,False,False,False,False,False,False,False,0
2022-05-13,1.5285778045654297,17.89963503357807,16.566748093964986,16.76143927351917,670437000,9.465224807873351,1.3991599481945198,False,False,False,False,False,False,False,False,0
2022-05-16,-0.4412975311279297,17.759859823271352,17.07893952672001,17.481301866378754,521446000,-2.496311104148352,1.3427820263854855,False,False,False,False,False,False,False,False,0
2022-05-17,0.9115543365478516,18.341936274653683,17.606102740003116,18.045405262711192,585830000,5.288453930839143,1.221755315693361,False,False,False,False,False,False,False,False,0
2022-05-18,-1.2370376586914062,18.08933893968388,16.837322947424887,17.676992162906334,545161000,-6.81629434909814,0.8731384792321083,False,False,False,False,False,False,False,False,0
2022-05-19,0.18570327758789062,17.659017569566856,16.70752429563901,16.910204148890237,621310000,1.0981078780854636,0.7371845652568996,False,False,False,False,False,False,False,False,0
2022-05-20,-0.4293193817138672,17.382456030278203,15.73007462070742,17.30458031525228,739105000,-2.5110936282590313,0.5843912870130998,False,False,False,False,False,False,False,False,0
2022-05-23,0.2036762237548828,16.88823871274261,16.153403120038337,16.24825212947614,639889000,1.221989703862758,0.5863462704700783,False,False,False,False,False,False,False,False,0
2022-05-24,-0.7428264617919922,16.57073878546732,15.755031131324223,16.483876551702995,588550000,-4.402908991586818,0.6318241579238016,False,False,False,False,False,False,False,False,0
2022-05-25,0.8197059631347656,17.083929432634935,15.974687040333205,15.994655856173082,781132000,5.082363926831612,0.6201804481697812,False,False,False,False,False,False,False,False,0
2022-05-26,0.07438182830810547,18.063375657281167,15.996650914119456,16.010628703746065,996575000,5.160522362368614,0.5953481652353397,True,True,True,False,False,False,False,True,3
2022-05-27,1.758711814880371,18.85112749906634,18.071363039501787,18.15722741438073,738379000,5.377848085958248,0.7780582741170519,False,False,False,False,False,False,False,False,0
2022-05-31,-0.1387767791748047,19.169626358774867,18.32097067803956,18.949973180036785,664100000,-0.7389117536721113,0.8918084354815179,False,False,False,False,False,False,False,False,0
2022-06-01,-0.3514442443847621,19.022857731380693,18.09333081321993,18.69437964005421,544514000,-1.8851815205188194,0.9061141466050892,False,False,False,False,False,False,False,False,0
2022-06-02,1.2699890136718714,19.58796426139461,18.169212608102324,18.263063772752076,648656000,6.9432387313927535,1.1071952345064575,False,False,False,False,False,False,False,False,0
2022-06-03,-0.8706245422363281,19.30141516237342,18.49269530950469,19.05181069269736,598779000,-4.4508166805631415,1.128245481940327,False,False,False,False,False,False,False,False,0
2022-06-06,0.06589698791503906,19.306407878758208,18.53463008393182,19.108721169479,422406000,0.3525716483574026,1.0792693525115256,False,False,False,False,False,False,False,False,0
2022-06-07,0.13977813720703125,18.96993945685009,18.159223875312637,18.44277494540007,388914000,0.7452338348608034,1.022125133026952,False,False,False,False,False,False,False,False,0
2022-06-08,-0.27362060546875,19.15370680321302,18.509590564455205,18.773228590865152,363252000,-1.44803015572057,0.6999581465144714,False,False,False,False,False,False,False,False,0
2022-06-09,-0.59918212890625,18.9070411835203,18.016264022834164,18.455661264165464,395574000,-3.217528104618006,0.4842388598628024,False,False,False,False,False,False,False,False,0
2022-06-10,0.6431674957275391,17.672737701708236,16.84587187879017,17.575870567979027,465248000,-5.950784475080684,0.680317285445303,False,False,False,False,False,True,False,True,1
2022-06-13,-0.033972740173339844,16.28963462493864,15.584602305443427,15.978062138947548,604153000,-7.817851879990966,1.1298299505448686,False,False,False,False,False,True,False,True,1
2022-06-14,-2.8181581497192365,16.04397523813079,15.390871519425556,15.709434448767691,469680000,1.2079228430304623,1.3423896788632375,False,False,False,False,False,False,False,False,0
2022-06-15,0.6900501251220685,16.844873202123953,15.904164340254262,16.072932305621386,563936000,4.363459133932013,1.4054015877359354,False,False,False,False,False,False,False,False,0
2022-06-16,-0.9247312545776367,15.920142894443504,15.379884274081553,15.838254590231823,545749000,-5.602957716073497,1.397527389705784,False,False,False,False,False,False,False,False,0
2022-06-17,0.27861881256103516,15.973070790259849,15.306985428048277,15.626546404282076,630334000,1.788355516406459,1.381761934225976,False,False,False,False,False,False,False,False,0
2022-06-21,0.68505859375,16.98468071216901,16.38450487696242,16.452412438369816,483089000,4.3198935229380675,1.2515284474489872,False,False,False,False,False,False,False,False,0
2022-06-22,-0.20571517944335938,16.639158120842517,16.157818561487453,16.203755026060914,437135000,-1.243496386154197,1.0261301799702454,False,False,False,False,False,False,False,False,0
2022-06-23,-0.13481712341308594,16.56226009847651,15.831264314401132,16.49635060350386,463680000,-0.8251968077399918,0.7371465380750358,False,False,False,False,False,False,False,False,0
2022-06-24,0.8997631072998047,17.11649882538618,16.287636910270518,16.477376935581376,472153000,5.553148885626813,0.533445106986922,False,False,False,False,False,False,False,False,0
2022-06-27,-0.25664710998535156,17.306239352209836,16.603204110211394,17.288264381866544,427968000,-1.5006393138124685,0.5190172442974106,False,False,False,False,False,False,False,False,0
2022-06-28,-0.8857831954956055,17.178414374885598,15.92313785085493,16.87682839483553,461149000,-5.258162056356319,0.4845476600842033,False,False,False,False,False,False,False,False,0
2022-06-29,-0.43939781188964844,15.798308672716251,15.14920027772376,15.792317333679112,482352000,-2.753103980701943,0.522930222336081,False,False,False,False,False,False,False,False,0
2022-06-30,-0.3824729919433594,15.545657585028724,14.84162423644088,15.339939689323622,686070000,-2.464278281592147,0.6176605421243334,False,False,False,False,False,False,False,False,0
2022-07-01,-0.6351280212402344,15.042348581207367,14.372268984402996,14.878573864617884,577610000,-4.195527269824795,0.789943535037869,False,False,False,False,False,False,False,False,0
2022-07-05,0.44039440155029297,14.95047372483366,14.035730193518944,14.155565553205149,651397000,3.0365558884375643,0.8583448329201856,False,False,False,False,False,False,False,False,0
2022-07-06,0.1657724380493164,15.297996787571694,14.768722770175229,14.98942043366788,529066000,1.109329291820016,0.8605295355222379,False,False,False,False,False,False,False,False,0
2022-07-07,0.7270021438598633,15.923138547891462,15.367901086957772,15.434809616202475,492903000,4.811634364591555,0.8378586782434148,False,False,False,False,False,False,False,False,0
2022-07-08,-0.019971847534179688,16.015013612204577,15.36790131679417,15.40884547069508,467972000,-0.12611468957310912,0.82168035940669,False,False,False,False,False,False,False,False,0
2022-07-11,-0.68505859375,15.505713379636758,15.01738346384028,15.504714346802942,437321000,-4.331349281241881,0.6629784637164642,False,False,False,False,False,False,False,False,0
2022-07-12,-0.06990528106689453,15.409843707011005,14.856603345377188,15.247067074911202,458483000,-0.461993457555987,0.4653175556438715,False,False,False,False,False,False,False,False,0
2022-07-13,0.08188629150390625,15.35391964777946,14.445167482793634,14.569996097816231,521918000,0.5436859417128126,0.4047051403460897,False,False,False,False,False,False,False,False,0
2022-07-14,0.20771503448486328,15.45178489176778,14.707806458761096,15.087285563609488,456235000,1.3716712309270074,0.3941268598520495,False,False,False,False,False,False,False,False,0
2022-07-15,0.38946533203125,15.760360953090563,15.423823119073791,15.637530405493203,385935000,2.537080789060564,0.42764974915189496,False,False,False,False,False,False,False,False,0
2022-07-18,0.3385334014892578,16.873830330608534,15.980058994949282,16.27964687548833,670517000,2.1507308636404154,0.4060901226116554,False,False,False,False,False,False,False,False,0
2022-07-19,-0.5332660675048828,17.086542473862675,16.14982876399713,16.463397441175893,702366000,5.533840744219498,0.600081484142358,False,False,False,False,False,True,False,True,1
2022-07-20,0.2326812744140625,17.908413749496592,16.777965794347658,16.92376553145508,760538000,4.796364587913793,0.8770285883403937,False,False,False,False,False,True,False,True,1
2022-07-21,2.2469158172607457,18.11912428792284,17.52094647197657,17.86048049580398,557049000,1.3646393361246734,1.1053183918401708,False,False,False,False,False,False,False,False,0
2022-07-22,-0.729995727539066,17.94236803442239,17.11350596040796,17.86847007554865,536671000,-4.049850038474478,1.1592976443927787,False,False,False,False,False,False,False,False,0
2022-07-25,-0.29459190368652344,17.100528977345835,16.626179670699866,16.99567145143536,480748000,-1.703310300654104,1.1069989701504759,False,False,False,False,False,False,False,False,0
2022-07-26,-0.49033164978027344,16.89580448453477,16.455409115756805,16.86584492916972,397865000,-2.884190886708493,0.9949630730058646,False,False,False,False,False,False,False,False,0
2022-07-27,1.2552757263183594,17.911409474895198,16.88981135399597,17.00864767966369,569776000,7.602969904703816,0.9136427624841067,False,False,False,False,False,False,False,False,0
2022-07-28,0.19373130798339844,18.115127291770676,17.41608821791284,17.950354516867552,474646000,1.0904849921024695,0.8031870247158569,False,False,False,False,False,False,False,False,0
2022-07-29,0.1787548065185547,18.218984167571747,17.667740998284156,17.7885753782972,435460000,0.9953305415210334,0.6991466114389834,False,False,False,False,False,False,False,False,0
2022-08-01,0.2776203155517578,18.820161575559556,17.96533430834322,18.157070500022197,476469000,1.5305923938224053,0.6111673458966426,False,False,False,False,False,False,False,False,0
2022-08-02,0.08488082885742188,18.91203273831528,18.067192067392018,18.097151618360463,489527000,0.46091516652426723,0.6308737314093813,False,False,False,False,False,False,False,False,0
2022-08-03,0.3664989471435547,18.94199387860434,18.112131961169386,18.159068404484795,418146000,1.981011462176796,0.7252853776645223,False,False,False,False,False,False,False,False,0
2022-08-04,0.32156181335449574,19.24757689107455,18.734281609291912,18.823160297594526,409652000,1.7043524570674595,0.8409925761311129,False,False,False,False,False,False,False,False,0
2022-08-05,-0.22569274902344105,19.202635725468195,18.640407913943744,18.784209580373243,386068000,-1.176177885076557,0.8587813879815387,False,False,False,False,False,False,False,False,0
2022-08-08,-0.6860589981079102,18.213993844249966,17.21836103439292,17.47800479146066,981859000,-6.298385997663458,0.7769164693794182,True,True,True,False,False,False,False,True,3
2022-08-09,-1.2143316268920898,17.42307949226524,16.70107120055864,17.228347155139414,668263000,-3.9734684891345573,0.6525297255813405,False,False,False,False,False,False,False,False,0
2022-08-10,1.0096149444580078,18.093160448855087,17.293258016896214,17.6737361881134,597422000,5.917131386991059,0.6334923894650908,False,False,False,False,False,False,False,False,0
2022-08-11,-0.15478897094726562,18.68135281499576,17.851490863530667,18.10614231673798,509327000,-0.8565037036286527,0.636084665861912,False,False,False,False,False,False,False,False,0
2022-08-12,0.7659492492675781,18.692338047513108,17.928385566718337,18.13510250129189,478094000,4.274890519123198,0.6449821560338049,False,False,False,False,False,False,False,False,0
2022-08-15,0.3225555419921875,19.13772413803564,18.58748091480707,18.67535960434154,457666000,1.7264331543115574,0.678418184737061,False,False,False,False,False,False,False,False,0
2022-08-16,-0.15278625488281605,19.115758843067542,18.47563682948943,18.8940630561774,451240000,-0.8038883371562333,0.6930578293288014,False,False,False,False,False,False,False,False,0
2022-08-17,-0.5432605743408168,18.66237493216147,18.120120219599038,18.4976021689272,446799000,-2.881542185797814,0.676955221545185,False,False,False,False,False,False,False,False,0
2022-08-18,0.43740272521972656,18.839133961373747,18.15806984425226,18.275908084874462,415447000,2.3888919156230815,0.6314057734600161,False,False,False,False,False,False,False,False,0
2022-08-19,-0.9227333068847656,18.494607244022603,17.745635586886266,18.380763232142662,441588000,-4.921963291349929,0.6084828510286532,False,False,False,False,False,False,False,False,0
2022-08-22,-0.8138847351074219,17.53392465280526,16.942735456079166,17.466017103513337,409593000,-4.56609424360307,0.710272859786609,False,False,False,False,False,False,False,False,0
2022-08-23,0.1468029022216797,17.441056961305907,16.946734730699763,16.965709688839496,369986000,0.863006190743798,0.6946147494705843,False,False,False,False,False,False,False,False,0
2022-08-24,0.04094123840332031,17.382134879990968,16.871835828872985,16.98867408521419,522661000,0.23862082167604992,0.7586423668721008,False,False,False,False,False,False,False,False,0
2022-08-25,0.6900539398193359,17.922394867434686,16.80992185996255,16.820906458784396,770691000,4.0123177479464145,0.759347895086028,False,False,False,False,False,False,False,False,0
2022-08-26,-0.03195667266845703,17.899427390180133,16.21473986042413,17.832519805720057,769127000,-9.22792563357695,0.9166459145968153,False,False,True,False,False,False,False,True,1
2022-08-29,-2.0771493911743164,16.315598448591818,15.745382195272605,15.998035568116483,496132000,-2.822898366731519,1.0165580206944875,False,False,False,False,False,False,False,False,0
2022-08-30,-0.33254241943359375,16.01700886462623,15.16118447894852,15.938117659650224,530181000,-2.107455218933685,1.0816406721153309,False,False,False,False,False,False,False,False,0
2022-08-31,-0.3734874725341779,15.51869373767346,14.938489994118408,15.3629074854091,573710000,-2.417896596040181,1.1791886135948617,False,False,False,False,False,False,False,False,0
2022-09-01,1.5508708953857404,14.360286904954132,13.25180892112725,14.18952084490524,1178865000,-7.665278163192002,1.2930683559533889,True,True,True,False,False,False,False,True,3
2022-09-02,-2.9958868026733416,14.151569993548428,13.572365294475969,14.080668193345614,743157000,-2.080811458431131,1.4356495172450676,False,False,False,False,False,False,False,False,0
2022-09-06,-0.18174934387206676,13.760109519998036,13.332695850805605,13.712174991904128,535751000,-1.333618188621244,1.5743276395791486,False,False,False,False,False,False,False,False,0
2022-09-07,0.2527275085449201,13.8231347282429,13.331662683497774,13.548429577340285,512657000,1.8794984495790201,1.5684954305307852,False,False,False,False,False,False,False,False,0
2022-09-08,0.27570247650146484,13.992951127986652,13.354637687231785,13.444540197108026,624873000,2.012534456807824,1.4458139478757863,False,False,False,False,False,False,False,False,0
2022-09-09,0.3965749740600586,14.458451271437566,14.110825537493945,14.141791420251703,486612000,2.8377519087517067,0.9994511721301902,False,False,False,False,False,False,False,False,0
2022-09-12,0.1178731918334961,14.53137272812076,14.182747666358502,14.353564448703244,484159000,0.8201845602723301,0.8073434304894895,False,False,False,False,False,False,False,False,0
