Date,Close,Volume
2022-07-13,15.143208503723145,521918000.0
2022-07-14,15.350923538208008,456235000.0
2022-07-15,15.740388870239258,385935000.0
2022-07-18,16.078922271728516,670517000.0
2022-07-19,16.968704223632812,702366000.0
2022-07-20,17.78258514404297,760538000.0
2022-07-21,18.02525329589844,557049000.0
2022-07-22,17.295257568359375,536671000.0
2022-07-25,17.00066566467285,480748000.0
2022-07-26,16.510334014892578,397865000.0
2022-07-27,17.765609741210938,569776000.0
2022-07-28,17.959341049194336,474646000.0
2022-07-29,18.13809585571289,435460000.0
2022-08-01,18.41571617126465,476469000.0
2022-08-02,18.50059700012207,489527000.0
2022-08-03,18.867095947265625,418146000.0
2022-08-04,19.18865776062012,409652000.0
2022-08-05,18.96296501159668,386068000.0
2022-08-08,17.768604278564453,981859000.0
2022-08-09,17.06257438659668,668263000.0
2022-08-10,18.072189331054688,597422000.0
2022-08-11,17.917400360107422,509327000.0
2022-08-12,18.683349609375,478094000.0
2022-08-15,19.005905151367188,457666000.0
2022-08-16,18.85311889648437,451240000.0
2022-08-17,18.309858322143555,446799000.0
2022-08-18,18.74726104736328,415447000.0
2022-08-19,17.824527740478516,441588000.0
2022-08-22,17.010643005371094,409593000.0
2022-08-23,17.157445907592773,369986000.0
2022-08-24,17.198387145996094,522661000.0
2022-08-25,17.88844108581543,770691000.0
2022-08-26,16.237709045410156,769127000.0
2022-08-29,15.779335021972656,496132000.0
2022-08-30,15.446792602539062,530181000.0
2022-08-31,15.073305130004885,573710000.0
2022-09-01,13.91789436340332,1178865000.0
2022-09-02,13.628289222717283,743157000.0
2022-09-06,13.446539878845217,535751000.0
2022-09-07,13.699267387390137,512657000.0
2022-09-08,13.974969863891602,624873000.0
2022-09-09,14.37154483795166,486612000.0
2022-09-12,14.489418029785156,484159000.0
2022-09-13,13.116893768310549,714956000.0
2022-09-14,13.113896369934082,588507000.0
2022-09-15,12.91510772705078,523625000.0
2022-09-16,13.183819770812988,670751000.0
2022-09-19,13.367624282836914,569685000.0
2022-09-20,13.161845207214355,524818000.0
2022-09-21,13.246753692626951,807679000.0
2022-09-22,12.547504425048828,759162000.0
2022-09-23,12.50255298614502,663309000.0
2022-09-26,12.214863777160645,547343000.0
2022-09-27,12.399665832519531,553854000.0
2022-09-28,12.722317695617676,542414000.0
2022-09-29,12.206872940063477,532763000.0
2022-09-30,12.125957489013672,565638000.0
2022-10-03,12.498560905456545,547478000.0
2022-10-04,13.152854919433594,584182000.0
2022-10-05,13.194807052612305,507131000.0
2022-10-06,13.11589527130127,644157000.0
2022-10-07,12.063027381896973,672478000.0
2022-10-10,11.657462120056152,698699000.0
2022-10-11,11.573553085327148,667482000.0
2022-10-12,11.487646102905272,492590000.0
2022-10-13,11.947153091430664,850103000.0
2022-10-14,11.214938163757324,713432000.0
2022-10-17,11.875228881835938,580774000.0
2022-10-18,11.954145431518556,659362000.0
2022-10-19,12.038053512573242,523131000.0
2022-10-20,12.180899620056152,652398000.0
2022-10-21,12.452608108520508,609494000.0
2022-10-24,12.585464477539062,517457000.0
2022-10-25,13.246753692626951,505482000.0
2022-10-26,12.882145881652832,532953000.0
2022-10-27,13.161845207214355,583113000.0
2022-10-28,13.819137573242188,521040000.0
2022-10-31,13.482499122619627,486341000.0
2022-11-01,13.528450965881348,432817000.0
2022-11-02,13.204797744750977,672628000.0
2022-11-03,13.40658187866211,500065000.0
2022-11-04,14.140791893005373,612576000.0
2022-11-07,14.285635948181152,410061000.0
2022-11-08,14.58631420135498,595292000.0
2022-11-09,13.761201858520508,454414000.0
2022-11-10,15.73307991027832,700819000.0
2022-11-11,16.309459686279297,655487000.0
2022-11-14,16.277494430541992,527852000.0
2022-11-15,16.648096084594727,545876000.0
2022-11-16,15.892908096313477,649547000.0
2022-11-17,15.660158157348633,710894000.0
2022-11-18,15.39244556427002,492072000.0
2022-11-21,15.300544738769531,404739000.0
2022-11-22,16.020771026611328,472866000.0
2022-11-23,16.501253128051758,427241000.0
2022-11-25,16.252521514892578,167934000.0
2022-11-28,15.80999755859375,303741000.0
2022-11-29,15.622197151184082,298384000.0
2022-11-30,16.909147262573242,565298000.0
2022-12-01,17.1209716796875,470977000.0
2022-12-02,16.862184524536133,371389000.0
2022-12-05,16.59640121459961,352255000.0
2022-12-06,15.973910331726074,352694000.0
2022-12-07,16.106801986694336,372388000.0
2022-12-08,17.154945373535156,515456000.0
2022-12-09,16.987079620361328,465338000.0
2022-12-12,17.52064323425293,457328000.0
2022-12-13,18.057205200195312,656589000.0
2022-12-14,17.65952491760254,496888000.0
2022-12-15,16.938119888305664,478542000.0
2022-12-16,16.55743408203125,478232000.0
2022-12-19,16.240690231323242,354039000.0
2022-12-20,16.07183265686035,403260000.0
2022-12-21,16.48748779296875,325025000.0
2022-12-22,15.326441764831545,565045000.0
2022-12-23,15.193549156188965,349326000.0
2022-12-27,14.109439849853516,464902000.0
2022-12-28,14.024507522583008,351066000.0
2022-12-29,14.59104347229004,354923000.0
2022-12-30,14.60203456878662,310490000.0
2023-01-03,14.303278923034668,401277000.0
2023-01-04,14.73692512512207,431324000.0
2023-01-05,14.25332260131836,389168000.0
2023-01-06,14.84683322906494,405044000.0
2023-01-09,15.615204811096191,504231000.0
2023-01-10,15.895976066589355,384101000.0
2023-01-11,15.98789882659912,353285000.0
2023-01-12,16.497480392456055,551409000.0
2023-01-13,16.88516616821289,447287000.0
2023-01-17,17.68750762939453,511102000.0
2023-01-18,17.362773895263672,439624000.0
2023-01-19,16.75127410888672,452932000.0
2023-01-20,17.824392318725586,564967000.0
2023-01-23,19.17728614807129,655163000.0
2023-01-24,19.249223709106445,496204000.0
2023-01-25,19.30717658996582,449537000.0
2023-01-26,19.78578758239746,489535000.0
2023-01-27,20.34832763671875,542142000.0
2023-01-30,19.14631462097168,488611000.0
2023-01-31,19.521005630493164,498017000.0
2023-02-01,20.92585563659668,660477000.0
2023-02-02,21.69122314453125,564276000.0
2023-02-03,21.082725524902344,429366000.0
2023-02-06,21.07173156738281,452197000.0
2023-02-07,22.154848098754883,664150000.0
2023-02-08,22.18682098388672,559651000.0
2023-02-09,22.31871032714844,523876000.0
2023-02-10,21.24758720397949,550737000.0
2023-02-13,21.770160675048828,474919000.0
2023-02-14,22.95219039916992,675474000.0
2023-02-15,22.745359420776367,420575000.0
2023-02-16,21.983985900878903,412026000.0
2023-02-17,21.37049102783203,465888000.0
2023-02-21,20.638090133666992,410015000.0
2023-02-22,20.73700714111328,513184000.0
2023-02-23,23.644624710083008,1117995000.0
2023-02-24,23.266935348510746,589716000.0
2023-02-27,23.48175811767578,452994000.0
2023-02-28,23.196992874145508,455963000.0
2023-03-01,22.679414749145508,460026000.0
2023-03-02,23.29491233825684,389415000.0
2023-03-03,23.870441436767575,412393000.0
2023-03-06,23.534713745117188,437429000.0
2023-03-07,23.27288818359375,515154000.0
2023-03-08,24.165306091308597,513573000.0
2023-03-09,23.42079162597656,501257000.0
2023-03-10,22.950096130371094,474866000.0
2023-03-13,22.95109367370605,421890000.0
2023-03-14,24.04738044738769,474910000.0
2023-03-15,24.2122745513916,524486000.0
2023-03-16,25.5244255065918,583253000.0
2023-03-17,25.70830345153809,848547000.0
2023-03-20,25.883190155029297,432747000.0
2023-03-21,26.18199348449707,547408000.0
2023-03-22,26.45081901550293,797295000.0
2023-03-23,27.17335319519043,564889000.0
2023-03-24,26.76161766052246,454920000.0
2023-03-27,26.51378059387207,361026000.0
2023-03-28,26.392860412597656,356104000.0
2023-03-29,26.966487884521484,393694000.0
2023-03-30,27.36522674560547,364516000.0
2023-03-31,27.75897026062012,433933000.0
2023-04-03,27.94684791564941,398716000.0
2023-04-04,27.435182571411133,368592000.0
2023-04-05,26.863555908203125,515015000.0
2023-04-06,27.01945304870605,397654000.0
2023-04-10,27.56110000610352,395279000.0
2023-04-11,27.151369094848636,314378000.0
2023-04-12,26.477806091308597,446259000.0
2023-04-13,26.445823669433597,353615000.0
2023-04-14,26.740633010864254,395660000.0
2023-04-17,26.984474182128903,321471000.0
2023-04-18,27.649044036865234,604812000.0
2023-04-19,27.91287040710449,358660000.0
2023-04-20,27.086410522460938,427713000.0
2023-04-21,27.101398468017575,345103000.0
2023-04-24,27.02444839477539,339282000.0
2023-04-25,26.22396850585937,378527000.0
2023-04-26,26.93850517272949,406337000.0
2023-04-27,27.208330154418945,377161000.0
2023-04-28,27.730993270874023,292216000.0
2023-05-01,28.89123916625977,570329000.0
2023-05-02,28.19169044494629,402730000.0
2023-05-03,27.783954620361328,383387000.0
2023-05-04,27.544113159179688,321850000.0
2023-05-05,28.661386489868164,361494000.0
2023-05-08,29.132078170776367,344979000.0
2023-05-09,28.55245590209961,314869000.0
2023-05-10,28.866254806518555,369350000.0
2023-05-11,28.559450149536133,322149000.0
2023-05-12,28.32160758972168,274222000.0
2023-05-15,28.9342098236084,293926000.0
2023-05-16,29.194040298461918,449405000.0
2023-05-17,30.15841293334961,432535000.0
2023-05-18,31.65743827819824,748725000.0
2023-05-19,31.24370574951172,473908000.0
2023-05-22,31.155765533447266,372000000.0
2023-05-23,30.668081283569336,356253000.0
2023-05-24,30.5181827545166,721419000.0
2023-05-25,37.95534896850586,1543911000.0
2023-05-26,38.92072296142578,714397000.0
2023-05-30,40.08496856689453,923401000.0
2023-05-31,37.80944442749024,1002580000.0
2023-06-01,39.74419021606445,635873000.0
2023-06-02,39.30147552490234,482731000.0
2023-06-05,39.14557647705078,396094000.0
2023-06-06,38.62891387939453,388729000.0
2023-06-07,37.45454788208008,511998000.0
2023-06-08,38.48899459838867,417772000.0
2023-06-09,38.74885177612305,427717000.0
2023-06-12,39.4604606628418,388701000.0
2023-06-13,40.99961471557617,613208000.0
2023-06-14,42.97354507446289,740465000.0
2023-06-15,42.629730224609375,568622000.0
2023-06-16,42.668704986572266,655709000.0
2023-06-20,43.78409194946289,451153000.0
2023-06-21,43.02151870727539,551603000.0
2023-06-22,43.00152206420898,417737000.0
2023-06-23,42.18597412109375,358140000.0
2023-06-26,40.60982894897461,594322000.0
2023-06-27,41.853153228759766,462175000.0
2023-06-28,41.09455871582031,582639000.0
2023-06-29,40.79972457885742,380514000.0
2023-06-30,42.27892303466797,501148000.0
2023-07-03,42.38985824584961,198209000.0
2023-07-05,42.29391098022461,323618000.0
2023-07-06,42.08002853393555,303582000.0
2023-07-07,42.47980499267578,355881000.0
2023-07-10,42.156982421875,353908000.0
2023-07-11,42.38186264038086,298244000.0
2023-07-12,43.87804412841797,481277000.0
2023-07-13,45.95191192626953,478204000.0
2023-07-14,45.44418716430664,772075000.0
2023-07-17,46.435646057128906,510488000.0
2023-07-18,47.46808624267578,569164000.0
2023-07-19,47.05131530761719,427502000.0
2023-07-20,45.49515914916992,537865000.0
2023-07-21,44.28482055664063,963769000.0
2023-07-24,44.58766174316406,382516000.0
2023-07-25,45.654075622558594,348081000.0
2023-07-26,45.42720413208008,364237000.0
2023-07-27,45.87495803833008,455976000.0
2023-07-28,46.72449493408203,331194000.0
2023-07-31,46.70349884033203,251055000.0
2023-08-01,46.48162078857422,237858000.0
2023-08-02,44.24484634399414,530142000.0
2023-08-03,44.4907112121582,324176000.0
2023-08-04,44.65561676025391,362666000.0
2023-08-07,45.3922233581543,322154000.0
2023-08-08,44.6396369934082,353843000.0
2023-08-09,42.5307846069336,586449000.0
2023-08-10,42.3648796081543,492705000.0
2023-08-11,40.83271026611328,533085000.0
2023-08-14,43.7291259765625,690286000.0
2023-08-15,43.91602325439453,676512000.0
2023-08-16,43.46227264404297,527451000.0
2023-08-17,43.32034683227539,452395000.0
2023-08-18,43.27537536621094,583768000.0
2023-08-21,46.94137573242188,692573000.0
2023-08-22,45.64308166503906,755293000.0
2023-08-23,47.09029769897461,779046000.0
2023-08-24,47.13726425170898,1156044000.0
2023-08-25,45.992897033691406,925341000.0
2023-08-28,46.80944442749024,685192000.0
2023-08-29,48.75738143920898,701397000.0
2023-08-30,49.23712158203125,735206000.0
2023-08-31,49.32807540893555,528570000.0
2023-09-01,48.4825325012207,463830000.0
2023-09-05,48.5215072631836,382653000.0
2023-09-06,47.0391960144043,468670000.0
2023-09-07,46.21957778930664,433330000.0
2023-09-08,45.55088806152344,473069000.0
2023-09-11,45.157073974609375,473966000.0
2023-09-12,44.849212646484375,349256000.0
2023-09-13,45.46393203735352,398355000.0
2023-09-14,45.55988693237305,370097000.0
2023-09-15,43.879661560058594,506831000.0
2023-09-18,43.94562911987305,500271000.0
2023-09-19,43.49983596801758,373064000.0
2023-09-20,42.21943283081055,367108000.0
2023-09-21,40.99799346923828,450736000.0
2023-09-22,41.59072113037109,479236000.0
2023-09-25,42.20243835449219,419091000.0
2023-09-26,41.89158248901367,402282000.0
2023-09-27,42.44832611083984,444935000.0
2023-09-28,43.06904220581055,424663000.0
2023-09-29,43.478851318359375,397830000.0
2023-10-02,44.7612533569336,433298000.0
2023-10-03,43.49683380126953,470850000.0
2023-10-04,44.02060317993164,361821000.0
2023-10-05,44.66729736328125,393483000.0
2023-10-06,45.74079895019531,434436000.0
2023-10-09,45.25202178955078,409675000.0
2023-10-10,45.77678298950195,368582000.0
2023-10-11,46.78431701660156,378137000.0
2023-10-12,46.92325210571289,481325000.0
2023-10-13,45.43993377685547,474115000.0
2023-10-16,46.07364654541016,375099000.0
2023-10-17,43.91764450073242,812333000.0
2023-10-18,42.17645263671875,627294000.0
2023-10-19,42.08149719238281,501233000.0
2023-10-20,41.36782836914063,477266000.0
2023-10-23,42.9550895690918,478530000.0
2023-10-24,43.64277267456055,401463000.0
2023-10-25,41.7596435546875,398379000.0
2023-10-26,40.30731964111328,541001000.0
2023-10-27,40.481239318847656,416784000.0
2023-10-30,41.14192962646485,388028000.0
2023-10-31,40.7611083984375,517969000.0
2023-11-01,42.305397033691406,437593000.0
2023-11-02,43.48584365844727,409172000.0
2023-11-03,44.98414993286133,424610000.0
2023-11-06,45.72980499267578,400733000.0
2023-11-07,45.933712005615234,343165000.0
2023-11-08,46.55242538452149,346719000.0
2023-11-09,46.9282455444336,540496000.0
2023-11-10,48.31260681152344,421245000.0
2023-11-13,48.59747314453125,384136000.0
2023-11-14,49.63299179077149,416954000.0
2023-11-15,48.865352630615234,475497000.0
2023-11-16,49.45708084106445,339756000.0
2023-11-17,49.27516555786133,325205000.0
2023-11-20,50.38564682006836,414120000.0
2023-11-21,49.920860290527344,565747000.0
2023-11-22,48.69342803955078,899420000.0
2023-11-24,47.75387191772461,294645000.0
2023-11-27,48.21965026855469,395662000.0
2023-11-28,47.79884338378906,401491000.0
2023-11-29,48.11770248413086,382005000.0
2023-11-30,46.748329162597656,526247000.0
2023-12-01,46.74332809448242,369317000.0
2023-12-04,45.48891067504883,437543000.0
2023-12-05,46.54852294921875,371718000.0
2023-12-06,45.48591613769531,380590000.0
2023-12-07,46.57850646972656,350823000.0
2023-12-08,47.48816680908203,359224000.0
2023-12-11,46.6094970703125,509728000.0
2023-12-12,47.63910675048828,372387000.0
2023-12-13,48.06995391845703,447792000.0
2023-12-14,48.33184814453125,391232000.0
2023-12-15,48.87165069580078,479948000.0
2023-12-18,50.05820083618164,412587000.0
2023-12-19,49.58537673950195,464444000.0
2023-12-20,48.09293365478516,397894000.0
2023-12-21,48.97161102294922,300425000.0
2023-12-22,48.81167221069336,252507000.0
2023-12-26,49.260498046875,244200000.0
2023-12-27,49.3984489440918,233648000.0
2023-12-28,49.50341033935547,246587000.0
2023-12-29,49.50341033935547,389293000.0
2024-01-02,48.14991760253906,411254000.0
2024-01-03,47.55113983154297,320896000.0
2024-01-04,47.97998428344727,306535000.0
2024-01-05,49.07856750488281,415039000.0
2024-01-08,52.23338317871094,642510000.0
2024-01-09,53.12005233764648,773100000.0
2024-01-10,54.32959365844727,533796000.0
2024-01-11,54.80142211914063,596759000.0
2024-01-12,54.68945693969727,352994000.0
2024-01-16,56.360836029052734,449580000.0
2024-01-17,56.031959533691406,474394000.0
2024-01-18,57.085567474365234,491650000.0
2024-01-19,59.46866989135742,543501000.0
2024-01-22,59.63160705566406,452955000.0
2024-01-23,59.850528717041016,294654000.0
2024-01-24,61.338966369628906,560271000.0
2024-01-25,61.593868255615234,482777000.0
2024-01-26,61.00809097290039,390309000.0
2024-01-29,62.44154739379883,348733000.0
2024-01-30,62.750431060791016,410735000.0
2024-01-31,61.503902435302734,453795000.0
2024-02-01,63.00334167480469,369146000.0
2024-02-02,66.13516998291016,476578000.0
2024-02-05,69.30597686767578,680078000.0
2024-02-06,68.19739532470703,683111000.0
2024-02-07,70.07267761230469,495575000.0
2024-02-08,69.61485290527344,414422000.0
2024-02-09,72.1059341430664,436637000.0
2024-02-12,72.22087860107422,613710000.0
2024-02-13,72.1009292602539,602580000.0
2024-02-14,73.87226867675781,504917000.0
2024-02-15,72.6307144165039,420122000.0
2024-02-16,72.58573913574219,495327000.0
2024-02-20,69.4259262084961,704833000.0
2024-02-21,67.4466781616211,690298000.0
2024-02-22,78.50852966308594,865100000.0
2024-02-23,78.78740692138672,829388000.0
2024-02-26,79.06231689453125,503973000.0
2024-02-27,78.67145538330078,391705000.0
2024-02-28,77.63385009765625,393110000.0
2024-02-29,79.08230590820312,507289000.0
2024-03-01,82.24810791015625,479135000.0
2024-03-04,85.20500183105469,615616000.0
2024-03-05,85.93576049804688,520639000.0
2024-03-06,88.67086029052734,582520000.0
2024-03-07,92.63855743408205,608119000.0
2024-03-08,87.49925231933594,1142269000.0
2024-03-11,85.74581909179688,678364000.0
2024-03-12,91.8828125,668075000.0
2024-03-13,90.85814666748048,635713000.0
2024-03-14,87.91510772705078,602318000.0
2024-03-15,87.80814361572266,642086000.0
2024-03-18,88.42594146728516,668976000.0
2024-03-19,89.36864471435547,672171000.0
2024-03-20,90.34231567382812,479063000.0
2024-03-21,91.40496063232422,480372000.0
2024-03-22,94.2580337524414,586719000.0
2024-03-25,94.97078704833984,552136000.0
2024-03-26,92.53058624267578,513648000.0
2024-03-27,90.22035217285156,586067000.0
2024-03-28,90.3263168334961,435212000.0
2024-04-01,90.33331298828124,452441000.0
2024-04-02,89.42261505126953,433064000.0
2024-04-03,88.93477630615234,370067000.0
2024-04-04,85.87677764892578,434965000.0
2024-04-05,87.97908782958984,399678000.0
2024-04-08,87.10437774658203,283220000.0
2024-04-09,85.3259506225586,503547000.0
2024-04-10,87.01040649414062,431929000.0
2024-04-11,90.58623504638672,431637000.0
2024-04-12,88.15702819824219,426805000.0
2024-04-15,85.97274780273438,443077000.0
2024-04-16,87.38628387451172,370453000.0
2024-04-17,84.00739288330078,495400000.0
2024-04-18,84.6431884765625,447260000.0
2024-04-19,76.17497253417969,875198000.0
2024-04-22,79.49188232421875,596341000.0
2024-04-23,82.39592742919922,438559000.0
2024-04-24,79.65082550048828,512208000.0
2024-04-25,82.60486602783203,424641000.0
2024-04-26,87.70618438720703,551011000.0
2024-04-29,87.7281723022461,388971000.0
2024-04-30,86.37361907958984,363709000.0
2024-05-01,83.01371765136719,559863000.0
2024-05-02,85.78881072998047,377898000.0
2024-05-03,88.75983428955078,398341000.0
2024-05-06,92.10973358154295,376203000.0
2024-05-07,90.52425384521484,437342000.0
2024-05-08,90.3823013305664,325721000.0
2024-05-09,88.71784973144531,378013000.0
2024-05-10,89.84847259521484,335325000.0
2024-05-13,90.36931610107422,289680000.0
2024-05-14,91.32599639892578,296507000.0
2024-05-15,94.59890747070312,417735000.0
2024-05-16,94.3280029296875,323952000.0
2024-05-17,92.44861602783205,359691000.0
2024-05-20,94.74886322021484,318764000.0
2024-05-21,95.35466766357422,328946000.0
2024-05-22,94.91881561279295,548648000.0
2024-05-23,103.76490783691406,835065000.0
2024-05-24,106.43402862548828,429494000.0
2024-05-28,113.86357879638672,652728000.0
2024-05-29,114.78727722167967,557442000.0
2024-05-30,110.46369934082033,487350000.0
2024-05-31,109.59699249267578,613263000.0
2024-06-03,114.96221923828124,438392000.0
2024-06-04,116.39875793457033,403324000.0
2024-06-05,122.39977264404295,528402000.0
2024-06-06,120.958251953125,664696000.0
2024-06-07,120.8482894897461,412386000.0
2024-06-10,121.74999237060548,314162700.0
2024-06-11,120.88021087646484,222551200.0
2024-06-12,125.1691436767578,299595000.0
2024-06-13,129.57806396484375,260704500.0
2024-06-14,131.84751892089844,309320400.0
2024-06-17,130.94773864746094,288504400.0
2024-06-18,135.54660034179688,294335100.0
2024-06-20,130.74777221679688,517768400.0
2024-06-21,126.53881072998048,655484700.0
2024-06-24,118.08089447021484,476060900.0
2024-06-25,126.05892181396484,425787500.0
2024-06-26,126.36886596679688,362975900.0
2024-06-27,123.9594497680664,252571700.0
2024-06-28,123.50955963134766,315516700.0
2024-07-01,124.26937866210938,284885500.0
2024-07-02,122.6397705078125,218374000.0
2024-07-03,128.24839782714844,215749000.0
2024-07-05,125.79899597167967,214176700.0
2024-07-08,128.16839599609375,237677300.0
2024-07-09,131.34764099121094,285366600.0
2024-07-10,134.87677001953125,248978600.0
2024-07-11,127.36861419677734,374782700.0
2024-07-12,129.20816040039062,252680500.0
2024-07-15,128.40835571289062,208326200.0
2024-07-16,126.32886505126952,214769500.0
2024-07-17,117.96092224121094,390086200.0
2024-07-18,121.0601577758789,320979500.0
2024-07-19,117.90094757080078,217223800.0
2024-07-22,123.50955963134766,258068900.0
2024-07-23,122.5597915649414,173911000.0
2024-07-24,114.22184753417967,327776900.0
2024-07-25,112.25233459472656,460067000.0
2024-07-26,113.03213500976562,293399100.0
2024-07-29,111.5625,248152100.0
2024-07-30,103.7044448852539,486833300.0
2024-07-31,116.9911651611328,473174200.0
2024-08-01,109.18309783935548,523462300.0
2024-08-02,107.24356079101562,482027500.0
2024-08-05,100.4252471923828,552842400.0
2024-08-06,104.22431182861328,409012100.0
2024-08-07,98.88563537597656,411440400.0
2024-08-08,104.9441375732422,391910000.0
2024-08-09,104.72418975830078,290844200.0
2024-08-12,108.99313354492188,325559900.0
2024-08-13,116.11138153076172,312646700.0
2024-08-14,118.05091094970705,339246400.0
2024-08-15,122.8297348022461,318086700.0
2024-08-16,124.54930114746094,302589900.0
2024-08-19,129.9679718017578,318333600.0
2024-08-20,127.21864318847656,300087400.0
2024-08-21,128.46835327148438,257883600.0
2024-08-22,123.7095184326172,376189100.0
2024-08-23,129.33811950683594,323230300.0
2024-08-26,126.42884063720705,331964700.0
